PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
417,0,0,-9.5367431640625E-07,63.9587783813477,21.0660018920898,7,0,0,0
418,0,0,-9.5367431640625E-07,64.8240051269531,20.5646209716797,7,0,0,0
419,0,0,-9.5367431640625E-07,65.6892318725586,20.0632381439209,7,0,0,0
420,0,0,-9.5367431640625E-07,66.5544586181641,19.5618553161621,7,0,0,0
421,0,0,-9.5367431640625E-07,67.4196853637695,19.060474395752,7,0,0,0
422,0,0,-9.5367431640625E-07,68.0876846313477,18.3260517120361,7,0,0,0
423,0,0,-9.5367431640625E-07,68.7251968383789,17.5556125640869,7,0,0,0
424,0,0,-9.5367431640625E-07,69.3627090454102,16.7851734161377,7,0,0,0
425,0,0,-9.5367431640625E-07,70.0002212524414,16.0147342681885,7,0,0,0
426,0,0,-9.5367431640625E-07,70.6377334594727,15.2442970275879,7,0,0,0
427,0,0,-9.5367431640625E-07,71.0837860107422,14.3662881851196,7,0,0,0
428,0,0,-9.5367431640625E-07,71.4102020263672,13.4210605621338,7,0,0,0
429,0,0,-9.5367431640625E-07,71.7366104125977,12.4758329391479,7,0,0,0
430,0,0,-9.5367431640625E-07,72.0630264282227,11.5306053161621,7,0,0,0
431,0,0,-9.5367431640625E-07,72.1931762695313,10.5515642166138,7,0,0,0
432,0,0,-9.5367431640625E-07,72.2018966674805,9.55160236358643,7,0,0,0
433,0,0,-9.5367431640625E-07,72.2106170654297,8.55164051055908,7,0,0,0
434,0,0,-9.5367431640625E-07,72.2193374633789,7.55167865753174,7,0,0,0
435,0,0,-9.5367431640625E-07,72.2280654907227,6.55171680450439,7,0,0,0
436,0,0,-9.5367431640625E-07,72.0415115356445,5.58216619491577,7,0,0,0
437,0,0,-9.5367431640625E-07,71.7291107177734,4.63221502304077,7,0,0,0
438,0,0,-9.5367431640625E-07,71.4167098999023,3.68226361274719,7,0,0,0
439,0,0,-9.5367431640625E-07,71.1043090820313,2.73231196403503,7,0,0,0
440,0,0,-9.5367431640625E-07,70.7919158935547,1.7823600769043,7,0,0,0
441,0,0,-9.5367431640625E-07,70.4795150756836,0.832408487796783,7,0,0,0
442,0,0,-9.5367431640625E-07,70.167121887207,-0.117543518543243,7,0,0,0
443,0,0,-9.5367431640625E-07,69.8547210693359,-1.06749486923218,7,0,0,0
444,0,0,-9.5367431640625E-07,69.6894073486328,-1.57019710540771,7,0,0,0
445,0,0,-9.5367431640625E-07,-67.7455978393555,9.15378379821777,7,0,0,0
446,0,0,-7.24336587154539E-07,-68.683837890625,9.49977684020996,7,0,0,0
447,0,0,-4.94998630529153E-07,-69.6220779418945,9.84576988220215,7,0,0,0
448,0,0,-2.65660389686673E-07,-70.5603179931641,10.1917629241943,7,0,0,0
449,0,0,-3.63215946208584E-08,-71.4985580444336,10.5377569198608,7,0,0,0
450,0,0,0,-72.4367980957031,10.8837518692017,7,0,0,0
451,0,0,0,-73.3750381469727,11.2297458648682,7,0,0,0
452,0,0,0,-74.3132781982422,11.5757398605347,7,0,0,0
453,0,0,0,-75.2515182495117,11.9217348098755,7,0,0,0
454,0,0,0,-76.1897583007813,12.2677297592163,7,0,0,0
455,0,0,0,-77.1279983520508,12.6137247085571,7,0,0,0
456,0,0,0,-78.0662384033203,12.9597196578979,7,0,0,0
457,0,0,0,-79.0044708251953,13.3057155609131,7,0,0,0
458,0,0,0,-79.9427108764648,13.651707649231,7,0,0,0
459,0,0,0,-80.8809509277344,13.9976997375488,7,0,0,0
460,0,0,0,-81.8191909790039,14.3436918258667,7,0,0,0
461,0,0,0,-82.7574310302734,14.6896848678589,7,0,0,0
462,0,0,0,-83.3518295288086,14.9088821411133,7,0,0,0
463,0,0,0,-82.0424423217773,18.4694538116455,7,0,0,0
464,0,0,0,-81.1042022705078,18.1234607696533,7,0,0,0
465,0,0,0,-80.1659622192383,17.7774677276611,7,0,0,0
466,0,0,0,-79.2277221679688,17.4314727783203,7,0,0,0
467,0,0,0,-78.2894821166992,17.0854778289795,7,0,0,0
468,0,0,0,-77.3512496948242,16.7394828796387,7,0,0,0
469,0,0,0,-76.4130096435547,16.3934898376465,7,0,0,0
470,0,0,0,-75.4747695922852,16.0474948883057,7,0,0,0
471,0,0,0,-74.5365295410156,15.7014999389648,7,0,0,0
472,0,0,0,-73.5982894897461,15.355504989624,7,0,0,0
473,0,0,0,-72.6600494384766,15.0095109939575,7,0,0,0
474,0,0,0,-71.721809387207,14.6635160446167,7,0,0,0
475,0,0,0,-70.783576965332,14.3175201416016,7,0,0,0
476,0,0,-1.2036647945024E-07,-69.8453369140625,13.9715270996094,7,0,0,0
477,0,0,-3.49703896063147E-07,-68.907096862793,13.6255340576172,7,0,0,0
