PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
161,0,0,-2.59738492965698,17.9585342407227,-92.779296875,7,0,0,0
162,0,0,-2.58945274353027,18.9249973297119,-93.0359802246094,7,0,0,0
163,0,0,-2.58112597465515,19.891695022583,-93.291748046875,7,0,0,0
164,0,0,-2.56883144378662,20.8607349395752,-93.5383453369141,7,0,0,0
165,0,0,-2.55653691291809,21.8297748565674,-93.7849426269531,7,0,0,0
166,0,0,-2.54424238204956,22.7988147735596,-94.0315399169922,7,0,0,0
167,0,0,-2.53194785118103,23.7678546905518,-94.2781372070313,7,0,0,0
168,0,0,-2.5196533203125,24.7368946075439,-94.5247344970703,7,0,0,0
169,0,0,-2.50735855102539,25.7059326171875,-94.7713394165039,7,0,0,0
170,0,0,-2.49506402015686,26.6749725341797,-95.017936706543,7,0,0,0
171,0,0,-2.48276925086975,27.6440105438232,-95.2645416259766,7,0,0,0
172,0,0,-2.46824812889099,28.5984172821045,-95.5610046386719,7,0,0,0
173,0,0,-2.45289754867554,29.5473709106445,-95.8760452270508,7,0,0,0
174,0,0,-2.43754696846008,30.4963264465332,-96.1910858154297,7,0,0,0
175,0,0,-2.42219638824463,31.4452819824219,-96.5061264038086,7,0,0,0
176,0,0,-2.40684580802917,32.3942375183105,-96.8211669921875,7,0,0,0
177,0,0,-2.39149522781372,33.3431930541992,-97.1362075805664,7,0,0,0
178,0,0,-2.37614464759827,34.2921485900879,-97.4512481689453,7,0,0,0
179,0,0,-2.36079406738281,35.2411041259766,-97.7662811279297,7,0,0,0
180,0,0,-2.34139227867126,36.2101402282715,-98.0093994140625,7,0,0,0
181,0,0,-2.32091522216797,37.1845054626465,-98.2334289550781,7,0,0,0
182,0,0,-2.30043840408325,38.1588706970215,-98.4574661254883,7,0,0,0
183,0,0,-2.27996158599854,39.1332359313965,-98.6814956665039,7,0,0,0
184,0,0,-2.25948452949524,40.1076011657715,-98.9055328369141,7,0,0,0
185,0,0,-2.23900771141052,41.0819664001465,-99.1295623779297,7,0,0,0
186,0,0,-2.22243189811707,42.047737121582,-99.3844604492188,7,0,0,0
187,0,0,-2.21347975730896,42.9967155456543,-99.6996765136719,7,0,0,0
188,0,0,-2.20452785491943,43.9456939697266,-100.014892578125,7,0,0,0
