ID,LID,Width,Color,type,LinkID
2592,2592,0.15,W,0,1202
2593,2593,0.15,W,0,1202
2594,2594,0.15,W,0,1204
2595,2595,0.15,W,0,1207
2596,2596,0.15,W,0,1209
2597,2597,0.15,W,0,1210
2598,2598,0.15,W,0,1210
2599,2599,0.15,W,0,1212
2600,2600,0.15,W,0,1214
2601,2601,0.15,W,0,1214
2602,2602,0.15,W,0,1216
2603,2603,0.15,W,0,1218
2604,2604,0.15,W,0,1218
2605,2605,0.15,W,0,1219
2606,2606,0.15,W,0,1221
2607,2607,0.15,W,0,1223
2608,2608,0.15,W,0,1225
2609,2609,0.15,W,0,1226
2610,2610,0.15,W,0,1226
2611,2611,0.15,W,0,1226
2612,2612,0.15,W,0,1228
2613,2613,0.15,W,0,1230
2614,2614,0.15,W,0,1231
2615,2615,0.15,W,0,1233
2616,2616,0.15,W,0,1234
2617,2617,0.15,W,0,1236
2618,2618,0.15,W,0,1237
2619,2619,0.15,W,0,1238
2620,2620,0.15,W,0,1239
2621,2621,0.15,W,0,1241
2622,2622,0.15,W,0,1243
2623,2623,0.15,W,0,1245
2624,2624,0.15,W,0,1247
2625,2625,0.15,W,0,1249
2626,2626,0.15,W,0,1250
2627,2627,0.15,W,0,1251
2628,2628,0.15,W,0,1253
2629,2629,0.15,W,0,1254
2630,2630,0.15,W,0,1256
2631,2631,0.15,W,0,1258
2632,2632,0.15,W,0,1258
2633,2633,0.15,W,0,1259
2634,2634,0.15,W,0,1261
2635,2635,0.15,W,0,1262
2636,2636,0.15,W,0,1262
2637,2637,0.15,W,0,1264
2638,2638,0.15,W,0,1265
2639,2639,0.15,W,0,1267
2640,2640,0.15,W,0,1269
2641,2641,0.15,W,0,1270
2642,2642,0.15,W,0,1270
2643,2643,0.15,W,0,1272
2644,2644,0.15,W,0,1274
2645,2645,0.15,W,0,1276
2646,2646,0.15,W,0,1278
2647,2647,0.15,W,0,1280
2648,2648,0.15,W,0,1282
2649,2649,0.15,W,0,1283
2650,2650,0.15,W,0,1284
2651,2651,0.15,W,0,1286
2652,2652,0.15,W,0,1288
2653,2653,0.15,W,0,1289
2654,2654,0.15,W,0,1290
2655,2655,0.15,W,0,1291
2656,2656,0.15,W,0,1293
2657,2657,0.15,W,0,1294
2658,2658,0.15,W,0,1295
2659,2659,0.15,W,0,1297
2660,2660,0.15,W,0,1298
2661,2661,0.15,W,0,1300
2662,2662,0.15,W,0,1301
2663,2663,0.15,W,0,1302
2664,2664,0.15,W,0,1304
2665,2665,0.15,W,0,1305
2666,2666,0.15,W,0,1307
2667,2667,0.15,W,0,1308
2668,2668,0.15,W,0,1309
2669,2669,0.15,W,0,1310
2670,2670,0.15,W,0,1311
2671,2671,0.15,W,0,1313
2672,2672,0.15,W,0,1314
2673,2673,0.15,W,0,1316
2674,2674,0.15,W,0,1317
2675,2675,0.15,W,0,1318
2676,2676,0.15,W,0,1319
2677,2677,0.15,W,0,1320
2678,2678,0.15,W,0,1324
2679,2679,0.15,W,0,1326
2680,2680,0.15,W,0,1326
2681,2681,0.15,W,0,1328
2682,2682,0.15,W,0,1330
2683,2683,0.15,W,0,1332
2684,2684,0.15,W,0,1334
2685,2685,0.15,W,0,1334
2686,2686,0.15,W,0,1336
2687,2687,0.15,W,0,1338
2688,2688,0.15,W,0,1339
2689,2689,0.15,W,0,1341
2690,2690,0.15,W,0,1344
2691,2691,0.15,W,0,1345
2692,2692,0.15,W,0,1346
2693,2693,0.15,W,0,1348
2694,2694,0.15,W,0,1351
2695,2695,0.15,W,0,1353
2696,2696,0.15,W,0,1354
2697,2697,0.15,W,0,1356
2698,2698,0.15,W,0,1359
2699,2699,0.15,W,0,1361
2700,2700,0.15,W,0,1362
2701,2701,0.15,W,0,1364
2702,2702,0.15,W,0,1366
2703,2703,0.15,W,0,1368
2704,2704,0.15,W,0,1370
2705,2705,0.15,W,0,1371
2706,2706,0.15,W,0,1373
2707,2707,0.15,W,0,1376
2708,2708,0.15,W,0,1378
2709,2709,0.15,W,0,1378
2710,2710,0.15,W,0,1380
2711,2711,0.15,W,0,1383
2712,2712,0.15,W,0,1385
2713,2713,0.15,W,0,1386
2714,2714,0.15,W,0,1388
2715,2715,0.15,W,0,1390
2716,2716,0.15,W,0,1392
2717,2717,0.15,W,0,1394
2718,2718,0.15,W,0,1395
2719,2719,0.15,W,0,1397
2720,2720,0.15,W,0,1398
2721,2721,0.15,W,0,1401
2722,2722,0.15,W,0,1404
2723,2723,0.15,W,0,1406
2724,2724,0.15,W,0,1408
2725,2725,0.15,W,0,1410
2726,2726,0.15,W,0,1411
2727,2727,0.15,W,0,1412
2728,2728,0.15,W,0,1414
2729,2729,0.15,W,0,1415
2730,2730,0.15,W,0,1415
2731,2731,0.15,W,0,1417
2732,2732,0.15,W,0,1419
2733,2733,0.15,W,0,1419
2734,2734,0.15,W,0,1419
2735,2735,0.15,W,0,1421
2736,2736,0.15,W,0,1423
2737,2737,0.15,W,0,1423
2738,2738,0.15,W,0,1424
2739,2739,0.15,W,0,1426
2740,2740,0.15,W,0,1427
2741,2741,0.15,W,0,1428
2742,2742,0.15,W,0,1430
2743,2743,0.15,W,0,1432
2744,2744,0.15,W,0,1434
2745,2745,0.15,W,0,1434
2746,2746,0.15,W,0,1435
2747,2747,0.15,W,0,1436
2748,2748,0.15,W,0,1438
2749,2749,0.15,W,0,1438
2750,2750,0.15,W,0,1439
2751,2751,0.15,W,0,1441
2752,2752,0.15,W,0,1444
2753,2753,0.15,W,0,1446
2754,2754,0.15,W,0,1446
2755,2755,0.15,W,0,1449
2756,2756,0.15,W,0,1451
2757,2757,0.15,W,0,1451
2758,2758,0.15,W,0,1451
2759,2759,0.15,W,0,1452
2760,2760,0.15,W,0,1452
2761,2761,0.15,W,0,1453
2762,2762,0.15,W,0,1453
2763,2763,0.15,W,0,1454
2764,2764,0.15,W,0,1454
2765,2765,0.15,W,0,1454
2766,2766,0.15,W,0,1454
2767,2767,0.15,W,0,1454
2768,2768,0.15,W,0,1454
2769,2769,0.15,W,0,1455
2770,2770,0.15,W,0,1455
2771,2771,0.15,W,0,1455
2772,2772,0.15,W,0,1456
2773,2773,0.15,W,0,1456
2774,2774,0.15,W,0,1456
2775,2775,0.15,W,0,1456
2776,2776,0.15,W,0,1457
2777,2777,0.15,W,0,1457
2778,2778,0.15,W,0,1458
2779,2779,0.15,W,0,1458
2780,2780,0.15,W,0,1458
2781,2781,0.15,W,0,1458
2782,2782,0.15,W,0,1458
2783,2783,0.15,W,0,1459
2784,2784,0.15,W,0,1459
2785,2785,0.15,W,0,1459
2786,2786,0.15,W,0,1459
2787,2787,0.15,W,0,1459
2788,2788,0.15,W,0,1460
2789,2789,0.15,W,0,1460
2790,2790,0.15,W,0,935
2791,2791,0.15,W,0,937
2792,2792,0.15,W,0,939
2793,2793,0.15,W,0,941
2794,2794,0.15,W,0,943
2795,2795,0.15,W,0,945
2796,2796,0.15,W,0,946
2797,2797,0.15,W,0,948
2798,2798,0.15,W,0,949
2799,2799,0.15,W,0,951
2800,2800,0.15,W,0,953
2801,2801,0.15,W,0,955
2802,2802,0.15,W,0,957
2803,2803,0.15,W,0,957
2804,2804,0.15,W,0,959
2805,2805,0.15,W,0,962
2806,2806,0.15,W,0,964
2807,2807,0.15,W,0,966
2808,2808,0.15,W,0,968
2809,2809,0.15,W,0,970
2810,2810,0.15,W,0,972
2811,2811,0.15,W,0,973
2812,2812,0.15,W,0,975
2813,2813,0.15,W,0,977
2814,2814,0.15,W,0,979
2815,2815,0.15,W,0,980
2816,2816,0.15,W,0,980
2817,2817,0.15,W,0,982
2818,2818,0.15,W,0,984
2819,2819,0.15,W,0,986
2820,2820,0.15,W,0,988
2821,2821,0.15,W,0,989
2822,2822,0.15,W,0,990
2823,2823,0.15,W,0,994
2824,2824,0.15,W,0,996
2825,2825,0.15,W,0,996
2826,2826,0.15,W,0,998
2827,2827,0.15,W,0,1001
2828,2828,0.15,W,0,1003
2829,2829,0.15,W,0,1004
2830,2830,0.15,W,0,1006
2831,2831,0.15,W,0,1008
2832,2832,0.15,W,0,1010
2833,2833,0.15,W,0,1012
2834,2834,0.15,W,0,1014
2835,2835,0.15,W,0,1017
2836,2836,0.15,W,0,1019
2837,2837,0.15,W,0,1020
2838,2838,0.15,W,0,1022
2839,2839,0.15,W,0,1024
2840,2840,0.15,W,0,1024
2841,2841,0.15,W,0,1027
2842,2842,0.15,W,0,1029
2843,2843,0.15,W,0,1031
2844,2844,0.15,W,0,1033
2845,2845,0.15,W,0,1034
2846,2846,0.15,W,0,1036
2847,2847,0.15,W,0,1039
2848,2848,0.15,W,0,1041
2849,2849,0.15,W,0,1041
2850,2850,0.15,W,0,1043
2851,2851,0.15,W,0,1047
2852,2852,0.15,W,0,1049
2853,2853,0.15,W,0,1049
2854,2854,0.15,W,0,1051
2855,2855,0.15,W,0,1054
2856,2856,0.15,W,0,1056
2857,2857,0.15,W,0,1057
2858,2858,0.15,W,0,1059
2859,2859,0.15,W,0,1061
2860,2860,0.15,W,0,1063
2861,2861,0.15,W,0,1064
2862,2862,0.15,W,0,1066
2863,2863,0.15,W,0,1068
2864,2864,0.15,W,0,1068
2865,2865,0.15,W,0,1070
2866,2866,0.15,W,0,1073
2867,2867,0.15,W,0,1075
2868,2868,0.15,W,0,1076
2869,2869,0.15,W,0,1077
2870,2870,0.15,W,0,1079
2871,2871,0.15,W,0,1080
2872,2872,0.15,W,0,1081
2873,2873,0.15,W,0,1083
2874,2874,0.15,W,0,1085
2875,2875,0.15,W,0,1087
2876,2876,0.15,W,0,1088
2877,2877,0.15,W,0,1089
2878,2878,0.15,W,0,1091
2879,2879,0.15,W,0,1092
2880,2880,0.15,W,0,1093
2881,2881,0.15,W,0,1095
2882,2882,0.15,W,0,1097
2883,2883,0.15,W,0,911
2884,2884,0.15,W,0,915
2885,2885,0.15,W,0,917
2886,2886,0.15,W,0,919
2887,2887,0.15,W,0,921
2888,2888,0.15,W,0,922
2889,2889,0.15,W,0,924
2890,2890,0.15,W,0,927
2891,2891,0.15,W,0,929
2892,2892,0.15,W,0,931
2893,2893,0.15,W,0,933
2894,2894,0.15,W,0,885
2895,2895,0.15,W,0,885
2896,2896,0.15,W,0,887
2897,2897,0.15,W,0,891
2898,2898,0.15,W,0,893
2899,2899,0.15,W,0,893
2900,2900,0.15,W,0,895
2901,2901,0.15,W,0,896
2902,2902,0.15,W,0,897
2903,2903,0.15,W,0,899
2904,2904,0.15,W,0,903
2905,2905,0.15,W,0,905
2906,2906,0.15,W,0,905
2907,2907,0.15,W,0,907
2908,2908,0.15,W,0,836
2909,2909,0.15,W,0,838
2910,2910,0.15,W,0,840
2911,2911,0.15,W,0,842
2912,2912,0.15,W,0,844
2913,2913,0.15,W,0,846
2914,2914,0.15,W,0,846
2915,2915,0.15,W,0,848
2916,2916,0.15,W,0,850
2917,2917,0.15,W,0,850
2918,2918,0.15,W,0,852
2919,2919,0.15,W,0,854
2920,2920,0.15,W,0,855
2921,2921,0.15,W,0,857
2922,2922,0.15,W,0,858
2923,2923,0.15,W,0,859
2924,2924,0.15,W,0,861
2925,2925,0.15,W,0,862
2926,2926,0.15,W,0,863
2927,2927,0.15,W,0,865
2928,2928,0.15,W,0,867
2929,2929,0.15,W,0,870
2930,2930,0.15,W,0,871
2931,2931,0.15,W,0,873
2932,2932,0.15,W,0,874
2933,2933,0.15,W,0,876
2934,2934,0.15,W,0,878
2935,2935,0.15,W,0,878
2936,2936,0.15,W,0,878
2937,2937,0.15,W,0,880
2938,2938,0.15,W,0,883
2939,2939,0.15,W,0,810
2940,2940,0.15,W,0,812
2941,2941,0.15,W,0,816
2942,2942,0.15,W,0,818
2943,2943,0.15,W,0,818
2944,2944,0.15,W,0,820
2945,2945,0.15,W,0,822
2946,2946,0.15,W,0,823
2947,2947,0.15,W,0,825
2948,2948,0.15,W,0,828
2949,2949,0.15,W,0,830
2950,2950,0.15,W,0,830
2951,2951,0.15,W,0,832
2952,2952,0.15,W,0,834
2953,2953,0.15,W,0,762
2954,2954,0.15,W,0,763
2955,2955,0.15,W,0,765
2956,2956,0.15,W,0,767
2957,2957,0.15,W,0,769
2958,2958,0.15,W,0,771
2959,2959,0.15,W,0,772
2960,2960,0.15,W,0,774
2961,2961,0.15,W,0,777
2962,2962,0.15,W,0,779
2963,2963,0.15,W,0,780
2964,2964,0.15,W,0,781
2965,2965,0.15,W,0,784
2966,2966,0.15,W,0,786
2967,2967,0.15,W,0,787
2968,2968,0.15,W,0,789
2969,2969,0.15,W,0,792
2970,2970,0.15,W,0,794
2971,2971,0.15,W,0,794
2972,2972,0.15,W,0,797
2973,2973,0.15,W,0,799
2974,2974,0.15,W,0,801
2975,2975,0.15,W,0,802
2976,2976,0.15,W,0,804
2977,2977,0.15,W,0,808
2978,2978,0.15,W,0,738
2979,2979,0.15,W,0,738
2980,2980,0.15,W,0,738
2981,2981,0.15,W,0,738
2982,2982,0.15,W,0,738
2983,2983,0.15,W,0,739
2984,2984,0.15,W,0,739
2985,2985,0.15,W,0,739
2986,2986,0.15,W,0,739
2987,2987,0.15,W,0,739
2988,2988,0.15,W,0,739
2989,2989,0.15,W,0,739
2990,2990,0.15,W,0,739
2991,2991,0.15,W,0,740
2992,2992,0.15,W,0,740
2993,2993,0.15,W,0,740
2994,2994,0.15,W,0,740
2995,2995,0.15,W,0,740
2996,2996,0.15,W,0,741
2997,2997,0.15,W,0,742
2998,2998,0.15,W,0,743
2999,2999,0.15,W,0,745
3000,3000,0.15,W,0,747
3001,3001,0.15,W,0,749
3002,3002,0.15,W,0,751
3003,3003,0.15,W,0,751
3004,3004,0.15,W,0,753
3005,3005,0.15,W,0,756
3006,3006,0.15,W,0,758
3007,3007,0.15,W,0,759
3008,3008,0.15,W,0,760
3009,3009,0.15,W,0,737
3010,3010,0.15,W,0,737
3011,3011,0.15,W,0,737
3012,3012,0.15,W,0,738
3013,3013,0.15,W,0,738
3014,3014,0.15,W,0,715
3015,3015,0.15,W,0,718
3016,3016,0.15,W,0,721
3017,3017,0.15,W,0,723
3018,3018,0.15,W,0,725
3019,3019,0.15,W,0,726
3020,3020,0.15,W,0,726
3021,3021,0.15,W,0,726
3022,3022,0.15,W,0,727
3023,3023,0.15,W,0,727
3024,3024,0.15,W,0,727
3025,3025,0.15,W,0,727
3026,3026,0.15,W,0,728
3027,3027,0.15,W,0,728
3028,3028,0.15,W,0,728
3029,3029,0.15,W,0,728
3030,3030,0.15,W,0,728
3031,3031,0.15,W,0,728
3032,3032,0.15,W,0,728
3033,3033,0.15,W,0,728
3034,3034,0.15,W,0,729
3035,3035,0.15,W,0,729
3036,3036,0.15,W,0,729
3037,3037,0.15,W,0,729
3038,3038,0.15,W,0,729
3039,3039,0.15,W,0,729
3040,3040,0.15,W,0,729
3041,3041,0.15,W,0,729
3042,3042,0.15,W,0,729
3043,3043,0.15,W,0,730
3044,3044,0.15,W,0,730
3045,3045,0.15,W,0,730
3046,3046,0.15,W,0,730
3047,3047,0.15,W,0,730
3048,3048,0.15,W,0,730
3049,3049,0.15,W,0,524
3050,3050,0.15,W,0,525
3051,3051,0.15,W,0,525
3052,3052,0.15,W,0,525
3053,3053,0.15,W,0,526
3054,3054,0.15,W,0,526
3055,3055,0.15,W,0,527
3056,3056,0.15,W,0,527
3057,3057,0.15,W,0,528
3058,3058,0.15,W,0,528
3059,3059,0.15,W,0,528
3060,3060,0.15,W,0,529
3061,3061,0.15,W,0,529
3062,3062,0.15,W,0,530
3063,3063,0.15,W,0,530
3064,3064,0.15,W,0,531
3065,3065,0.15,W,0,531
3066,3066,0.15,W,0,532
3067,3067,0.15,W,0,532
3068,3068,0.15,W,0,532
3069,3069,0.15,W,0,533
3070,3070,0.15,W,0,533
3071,3071,0.15,W,0,534
3072,3072,0.15,W,0,534
3073,3073,0.15,W,0,535
3074,3074,0.15,W,0,535
3075,3075,0.15,W,0,535
3076,3076,0.15,W,0,536
3077,3077,0.15,W,0,538
3078,3078,0.15,W,0,540
3079,3079,0.15,W,0,542
3080,3080,0.15,W,0,544
3081,3081,0.15,W,0,546
3082,3082,0.15,W,0,548
3083,3083,0.15,W,0,550
3084,3084,0.15,W,0,552
3085,3085,0.15,W,0,553
3086,3086,0.15,W,0,555
3087,3087,0.15,W,0,558
3088,3088,0.15,W,0,560
3089,3089,0.15,W,0,561
3090,3090,0.15,W,0,562
3091,3091,0.15,W,0,565
3092,3092,0.15,W,0,567
3093,3093,0.15,W,0,567
3094,3094,0.15,W,0,570
3095,3095,0.15,W,0,572
3096,3096,0.15,W,0,573
3097,3097,0.15,W,0,574
3098,3098,0.15,W,0,576
3099,3099,0.15,W,0,578
3100,3100,0.15,W,0,580
3101,3101,0.15,W,0,581
3102,3102,0.15,W,0,582
3103,3103,0.15,W,0,584
3104,3104,0.15,W,0,586
3105,3105,0.15,W,0,588
3106,3106,0.15,W,0,588
3107,3107,0.15,W,0,590
3108,3108,0.15,W,0,592
3109,3109,0.15,W,0,593
3110,3110,0.15,W,0,595
3111,3111,0.15,W,0,596
3112,3112,0.15,W,0,597
3113,3113,0.15,W,0,599
3114,3114,0.15,W,0,601
3115,3115,0.15,W,0,603
3116,3116,0.15,W,0,604
3117,3117,0.15,W,0,605
3118,3118,0.15,W,0,607
3119,3119,0.15,W,0,609
3120,3120,0.15,W,0,610
3121,3121,0.15,W,0,612
3122,3122,0.15,W,0,613
3123,3123,0.15,W,0,615
3124,3124,0.15,W,0,617
3125,3125,0.15,W,0,619
3126,3126,0.15,W,0,620
3127,3127,0.15,W,0,622
3128,3128,0.15,W,0,623
3129,3129,0.15,W,0,626
3130,3130,0.15,W,0,628
3131,3131,0.15,W,0,628
3132,3132,0.15,W,0,630
3133,3133,0.15,W,0,633
3134,3134,0.15,W,0,635
3135,3135,0.15,W,0,636
3136,3136,0.15,W,0,637
3137,3137,0.15,W,0,639
3138,3138,0.15,W,0,642
3139,3139,0.15,W,0,643
3140,3140,0.15,W,0,644
3141,3141,0.15,W,0,646
3142,3142,0.15,W,0,648
3143,3143,0.15,W,0,648
3144,3144,0.15,W,0,650
3145,3145,0.15,W,0,652
3146,3146,0.15,W,0,654
3147,3147,0.15,W,0,656
3148,3148,0.15,W,0,658
3149,3149,0.15,W,0,660
3150,3150,0.15,W,0,662
3151,3151,0.15,W,0,664
3152,3152,0.15,W,0,665
3153,3153,0.15,W,0,667
3154,3154,0.15,W,0,668
3155,3155,0.15,W,0,670
3156,3156,0.15,W,0,672
3157,3157,0.15,W,0,672
3158,3158,0.15,W,0,674
3159,3159,0.15,W,0,678
3160,3160,0.15,W,0,680
3161,3161,0.15,W,0,681
3162,3162,0.15,W,0,683
3163,3163,0.15,W,0,686
3164,3164,0.15,W,0,688
3165,3165,0.15,W,0,689
3166,3166,0.15,W,0,691
3167,3167,0.15,W,0,693
3168,3168,0.15,W,0,695
3169,3169,0.15,W,0,697
3170,3170,0.15,W,0,697
3171,3171,0.15,W,0,699
3172,3172,0.15,W,0,701
3173,3173,0.15,W,0,703
3174,3174,0.15,W,0,705
3175,3175,0.15,W,0,706
3176,3176,0.15,W,0,708
3177,3177,0.15,W,0,710
3178,3178,0.15,W,0,712
3179,3179,0.15,W,0,713
3180,3180,0.15,W,0,283
3181,3181,0.15,W,0,285
3182,3182,0.15,W,0,287
3183,3183,0.15,W,0,291
3184,3184,0.15,W,0,293
3185,3185,0.15,W,0,293
3186,3186,0.15,W,0,295
3187,3187,0.15,W,0,299
3188,3188,0.15,W,0,301
3189,3189,0.15,W,0,303
3190,3190,0.15,W,0,305
3191,3191,0.15,W,0,307
3192,3192,0.15,W,0,309
3193,3193,0.15,W,0,311
3194,3194,0.15,W,0,314
3195,3195,0.15,W,0,314
3196,3196,0.15,W,0,316
3197,3197,0.15,W,0,321
3198,3198,0.15,W,0,323
3199,3199,0.15,W,0,323
3200,3200,0.15,W,0,325
3201,3201,0.15,W,0,327
3202,3202,0.15,W,0,329
3203,3203,0.15,W,0,331
3204,3204,0.15,W,0,331
3205,3205,0.15,W,0,333
3206,3206,0.15,W,0,336
3207,3207,0.15,W,0,338
3208,3208,0.15,W,0,338
3209,3209,0.15,W,0,340
3210,3210,0.15,W,0,342
3211,3211,0.15,W,0,344
3212,3212,0.15,W,0,346
3213,3213,0.15,W,0,347
3214,3214,0.15,W,0,349
3215,3215,0.15,W,0,351
3216,3216,0.15,W,0,353
3217,3217,0.15,W,0,354
3218,3218,0.15,W,0,357
3219,3219,0.15,W,0,359
3220,3220,0.15,W,0,362
3221,3221,0.15,W,0,364
3222,3222,0.15,W,0,365
3223,3223,0.15,W,0,367
3224,3224,0.15,W,0,370
3225,3225,0.15,W,0,372
3226,3226,0.15,W,0,372
3227,3227,0.15,W,0,374
3228,3228,0.15,W,0,377
3229,3229,0.15,W,0,379
3230,3230,0.15,W,0,380
3231,3231,0.15,W,0,382
3232,3232,0.15,W,0,384
3233,3233,0.15,W,0,384
3234,3234,0.15,W,0,386
3235,3235,0.15,W,0,388
3236,3236,0.15,W,0,390
3237,3237,0.15,W,0,392
3238,3238,0.15,W,0,394
3239,3239,0.15,W,0,396
3240,3240,0.15,W,0,398
3241,3241,0.15,W,0,400
3242,3242,0.15,W,0,402
3243,3243,0.15,W,0,404
3244,3244,0.15,W,0,406
3245,3245,0.15,W,0,408
3246,3246,0.15,W,0,410
3247,3247,0.15,W,0,412
3248,3248,0.15,W,0,414
3249,3249,0.15,W,0,415
3250,3250,0.15,W,0,418
3251,3251,0.15,W,0,420
3252,3252,0.15,W,0,422
3253,3253,0.15,W,0,423
3254,3254,0.15,W,0,425
3255,3255,0.15,W,0,427
3256,3256,0.15,W,0,429
3257,3257,0.15,W,0,431
3258,3258,0.15,W,0,433
3259,3259,0.15,W,0,435
3260,3260,0.15,W,0,437
3261,3261,0.15,W,0,440
3262,3262,0.15,W,0,442
3263,3263,0.15,W,0,445
3264,3264,0.15,W,0,447
3265,3265,0.15,W,0,448
3266,3266,0.15,W,0,450
3267,3267,0.15,W,0,453
3268,3268,0.15,W,0,455
3269,3269,0.15,W,0,455
3270,3270,0.15,W,0,457
3271,3271,0.15,W,0,459
3272,3272,0.15,W,0,460
3273,3273,0.15,W,0,463
3274,3274,0.15,W,0,466
3275,3275,0.15,W,0,468
3276,3276,0.15,W,0,468
3277,3277,0.15,W,0,470
3278,3278,0.15,W,0,473
3279,3279,0.15,W,0,475
3280,3280,0.15,W,0,476
3281,3281,0.15,W,0,478
3282,3282,0.15,W,0,481
3283,3283,0.15,W,0,483
3284,3284,0.15,W,0,484
3285,3285,0.15,W,0,486
3286,3286,0.15,W,0,488
3287,3287,0.15,W,0,490
3288,3288,0.15,W,0,492
3289,3289,0.15,W,0,492
3290,3290,0.15,W,0,494
3291,3291,0.15,W,0,498
3292,3292,0.15,W,0,499
3293,3293,0.15,W,0,500
3294,3294,0.15,W,0,501
3295,3295,0.15,W,0,503
3296,3296,0.15,W,0,504
3297,3297,0.15,W,0,505
3298,3298,0.15,W,0,505
3299,3299,0.15,W,0,505
3300,3300,0.15,W,0,506
3301,3301,0.15,W,0,506
3302,3302,0.15,W,0,506
3303,3303,0.15,W,0,507
3304,3304,0.15,W,0,507
3305,3305,0.15,W,0,507
3306,3306,0.15,W,0,507
3307,3307,0.15,W,0,508
3308,3308,0.15,W,0,508
3309,3309,0.15,W,0,508
3310,3310,0.15,W,0,508
3311,3311,0.15,W,0,508
3312,3312,0.15,W,0,250
3313,3313,0.15,W,0,250
3314,3314,0.15,W,0,251
3315,3315,0.15,W,0,251
3316,3316,0.15,W,0,251
3317,3317,0.15,W,0,251
3318,3318,0.15,W,0,251
3319,3319,0.15,W,0,252
3320,3320,0.15,W,0,252
3321,3321,0.15,W,0,252
3322,3322,0.15,W,0,252
3323,3323,0.15,W,0,252
3324,3324,0.15,W,0,252
3325,3325,0.15,W,0,252
3326,3326,0.15,W,0,253
3327,3327,0.15,W,0,253
3328,3328,0.15,W,0,253
3329,3329,0.15,W,0,253
3330,3330,0.15,W,0,253
3331,3331,0.15,W,0,257
3332,3332,0.15,W,0,266
3333,3333,0.15,W,0,271
3334,3334,0.15,W,0,271
3335,3335,0.15,W,0,271
3336,3336,0.15,W,0,271
3337,3337,0.15,W,0,271
3338,3338,0.15,W,0,271
3339,3339,0.15,W,0,272
3340,3340,0.15,W,0,272
3341,3341,0.15,W,0,272
3342,3342,0.15,W,0,272
3343,3343,0.15,W,0,272
3344,3344,0.15,W,0,273
3345,3345,0.15,W,0,273
3346,3346,0.15,W,0,273
3347,3347,0.15,W,0,273
3348,3348,0.15,W,0,273
3349,3349,0.15,W,0,274
3350,3350,0.15,W,0,274
3351,3351,0.15,W,0,274
3352,3352,0.15,W,0,275
3353,3353,0.15,W,0,275
3354,3354,0.15,W,0,275
3355,3355,0.15,W,0,215
3356,3356,0.15,W,0,215
3357,3357,0.15,W,0,217
3358,3358,0.15,W,0,221
3359,3359,0.15,W,0,223
3360,3360,0.15,W,0,223
3361,3361,0.15,W,0,225
3362,3362,0.15,W,0,229
3363,3363,0.15,W,0,231
3364,3364,0.15,W,0,232
3365,3365,0.15,W,0,234
3366,3366,0.15,W,0,237
3367,3367,0.15,W,0,239
3368,3368,0.15,W,0,241
3369,3369,0.15,W,0,243
3370,3370,0.15,W,0,244
3371,3371,0.15,W,1,2381
3372,3372,0.15,W,1,2378
3373,3373,0.15,W,1,2376
3374,3374,0.15,W,1,2375
3375,3375,0.15,W,1,2374
3376,3376,0.15,W,1,2373
3377,3377,0.15,W,1,2372
3378,3378,0.15,W,1,2223
3379,3379,0.15,W,1,2216
3380,3380,0.15,W,1,2208
3381,3381,0.15,W,1,2202
3382,3382,0.15,W,1,2200
3383,3383,0.15,W,1,2198
3384,3384,0.15,W,1,2191
3385,3385,0.15,W,1,2186
3386,3386,0.15,W,1,2183
3387,3387,0.15,W,1,2182
3388,3388,0.15,W,1,2176
3389,3389,0.15,W,1,2170
3390,3390,0.15,W,1,2168
3391,3391,0.15,W,1,2165
3392,3392,0.15,W,1,2159
3393,3393,0.15,W,1,2152
3394,3394,0.15,W,1,2149
3395,3395,0.15,W,1,2149
3396,3396,0.15,W,1,2144
3397,3397,0.15,W,1,2137
3398,3398,0.15,W,1,2129
3399,3399,0.15,W,1,2122
3400,3400,0.15,W,1,2114
3401,3401,0.15,W,1,2107
3402,3402,0.15,W,1,2099
3403,3403,0.15,W,1,2091
3404,3404,0.15,W,1,2082
3405,3405,0.15,W,1,2075
3406,3406,0.15,W,1,2067
3407,3407,0.15,W,1,2060
3408,3408,0.15,W,1,2051
3409,3409,0.15,W,1,2044
3410,3410,0.15,W,1,2035
3411,3411,0.15,W,1,2028
3412,3412,0.15,W,1,2020
3413,3413,0.15,W,1,2013
3414,3414,0.15,W,1,2005
3415,3415,0.15,W,1,1999
3416,3416,0.15,W,1,1997
3417,3417,0.15,W,1,1996
3418,3418,0.15,W,1,2641
3419,3419,0.15,W,1,2633
3420,3420,0.15,W,1,2625
3421,3421,0.15,W,1,2617
3422,3422,0.15,W,1,2610
3423,3423,0.15,W,1,2602
3424,3424,0.15,W,1,2595
3425,3425,0.15,W,1,2587
3426,3426,0.15,W,1,2579
3427,3427,0.15,W,1,2571
3428,3428,0.15,W,1,2563
3429,3429,0.15,W,1,2556
3430,3430,0.15,W,1,2548
3431,3431,0.15,W,1,2540
3432,3432,0.15,W,1,2532
3433,3433,0.15,W,1,2525
3434,3434,0.15,W,1,2517
3435,3435,0.15,W,1,2509
3436,3436,0.15,W,1,2501
3437,3437,0.15,W,1,2493
3438,3438,0.15,W,1,2486
3439,3439,0.15,W,1,2478
3440,3440,0.15,W,1,2471
3441,3441,0.15,W,1,2463
3442,3442,0.15,W,1,2456
3443,3443,0.15,W,1,2448
3444,3444,0.15,W,1,2441
